18027,-1.15,6.93,-8.22;
18028,-1.15,6.93,-8.22;
18029,-1.15,6.93,-8.22;
18030,-1.15,6.93,-8.22;
18031,-1.15,6.93,-8.22;
18032,-1.15,6.90,-8.22;
18033,-1.15,6.90,-8.22;
18034,-1.15,6.90,-8.22;
18035,-1.15,6.90,-8.22;
18046,-1.15,6.90,-8.22;
18047,-1.15,6.90,-8.22;
18048,-1.15,6.90,-8.22;
18049,-1.15,6.90,-8.22;
18050,-1.15,6.90,-8.22;
18051,-1.15,6.90,-8.22;
18052,-1.15,6.90,-8.22;
18053,-1.15,6.90,-8.22;
18064,-1.15,6.90,-8.22;
18065,-1.15,6.90,-8.22;
18066,-1.15,6.90,-8.22;
18067,-1.15,6.90,-8.22;
18068,-1.15,6.90,-8.22;
18069,-1.15,6.90,-8.22;
18070,-1.15,6.90,-8.22;
18071,-1.15,6.90,-8.22;
18072,-1.15,6.90,-8.22;
18083,-1.15,6.90,-8.22;
18084,-1.15,6.90,-8.22;
18085,-1.15,6.90,-8.22;
18086,-1.15,6.90,-8.22;
18087,-1.15,6.90,-8.22;
18088,-1.15,6.90,-8.22;
18089,-1.15,6.90,-8.22;
18090,-1.15,6.90,-8.22;
18101,-1.15,6.90,-8.22;
18102,-1.15,6.90,-8.22;
18103,-1.15,6.90,-8.22;
18104,-1.15,6.90,-8.22;
18105,-1.15,6.90,-8.22;
18106,-1.15,6.90,-8.22;
18107,-1.15,6.90,-8.22;
18108,-1.15,6.90,-8.22;
18109,-1.15,6.90,-8.22;
18120,-1.15,6.90,-8.22;
18121,-1.15,6.90,-8.22;
18122,-1.15,6.90,-8.22;
18123,-1.15,6.90,-8.22;
18124,-1.15,6.90,-8.22;
18125,-1.15,6.90,-8.22;
18126,-1.15,6.90,-8.22;
18127,-1.15,6.90,-8.22;
18138,-1.15,6.86,-8.22;
18139,-1.15,6.86,-8.22;
18140,-1.15,6.86,-8.22;
18141,-1.15,6.86,-8.22;
18142,-1.15,6.86,-8.22;
18143,-1.15,6.86,-8.22;
18144,-1.15,6.86,-8.22;
18145,-1.15,6.86,-8.22;
18146,-1.15,6.86,-8.22;
18157,-1.15,6.86,-8.22;
18158,-1.15,6.86,-8.22;
18159,-1.15,6.86,-8.22;
18160,-1.15,6.86,-8.22;
18161,-1.15,6.86,-8.22;
18162,-1.15,6.86,-8.22;
18163,-1.15,6.86,-8.22;
18164,-1.15,6.86,-8.22;
18175,-1.15,6.86,-8.22;
18176,-1.15,6.86,-8.22;
18177,-1.15,6.86,-8.22;
18178,-1.15,6.86,-8.22;
18179,-1.15,6.86,-8.22;
18180,-1.15,6.86,-8.22;
18181,-1.15,6.86,-8.22;
18182,-1.15,6.86,-8.22;
18183,-1.15,6.86,-8.22;
18194,-1.15,6.86,-8.22;
18195,-1.15,6.86,-8.22;
18196,-1.15,6.86,-8.22;
18197,-1.15,6.86,-8.22;
18198,-1.15,6.86,-8.22;
18199,-1.15,6.86,-8.22;
18200,-1.15,6.86,-8.22;
18201,-1.15,6.86,-8.22;
18212,-1.15,6.86,-8.22;
18213,-1.15,6.86,-8.18;
18214,-1.15,6.86,-8.18;
18215,-1.15,6.86,-8.18;
18216,-1.15,6.86,-8.18;
18217,-1.15,6.86,-8.18;
18218,-1.15,6.86,-8.18;
18219,-1.15,6.86,-8.18;
18220,-1.15,6.86,-8.18;
18231,-1.15,6.84,-8.18;
18232,-1.15,6.84,-8.18;
18233,-1.15,6.84,-8.18;
18234,-1.15,6.84,-8.18;
18235,-1.15,6.84,-8.18;
18236,-1.15,6.84,-8.18;
18237,-1.15,6.84,-8.18;
18238,-1.15,6.84,-8.18;
18239,-1.15,6.84,-8.18;
18250,-1.15,6.84,-8.18;
18251,-1.15,6.84,-8.18;
18252,-1.15,6.84,-8.18;
18253,-1.15,6.84,-8.18;
18254,-1.15,6.84,-8.18;
18255,-1.15,6.84,-8.18;
18256,-1.15,6.84,-8.18;
18257,-1.15,6.84,-8.18;
18268,-1.15,6.84,-8.18;
18269,-1.15,6.84,-8.18;
18270,-1.15,6.84,-8.18;
18271,-1.15,6.84,-8.18;
18272,-1.15,6.84,-8.18;
18273,-1.15,6.84,-8.18;
18274,-1.15,6.84,-8.18;
18275,-1.15,6.84,-8.18;
18276,-1.15,6.84,-8.18;
18287,-1.15,6.84,-8.18;
18288,-1.15,6.84,-8.18;
18289,-1.15,6.84,-8.18;
18290,-1.15,6.84,-8.18;
18291,-1.15,6.84,-8.18;
18292,-1.15,6.84,-8.18;
18293,-1.15,6.84,-8.18;
18294,-1.15,6.84,-8.18;
18305,-1.15,6.84,-8.18;
18306,-1.15,6.84,-8.18;
18307,-1.15,6.84,-8.18;
18308,-1.15,6.84,-8.18;
18309,-1.15,6.84,-8.14;
18310,-1.15,6.84,-8.14;
18311,-1.15,6.84,-8.14;
18312,-1.15,6.84,-8.14;
18313,-1.15,6.84,-8.14;
18324,-1.15,6.84,-8.14;
18325,-1.15,6.84,-8.14;
18326,-1.15,6.84,-8.14;
18327,-1.15,6.84,-8.14;
18328,-1.15,6.84,-8.14;
18329,-1.15,6.81,-8.14;
18330,-1.15,6.81,-8.14;
18331,-1.15,6.81,-8.14;
18342,-1.15,6.81,-8.14;
18343,-1.15,6.81,-8.14;
18344,-1.15,6.81,-8.14;
18345,-1.15,6.81,-8.14;
18346,-1.15,6.81,-8.14;
18347,-1.15,6.81,-8.14;
18348,-1.15,6.81,-8.14;
18349,-1.15,6.81,-8.14;
18350,-1.15,6.81,-8.14;
18361,-1.15,6.81,-8.14;
18362,-1.15,6.81,-8.14;
18363,-1.15,6.81,-8.14;
18364,-1.15,6.81,-8.14;
18365,-1.15,6.81,-8.14;
18366,-1.15,6.81,-8.14;
18367,-1.15,6.81,-8.14;
18368,-1.15,6.81,-8.14;
18379,-1.15,6.81,-8.14;
18380,-1.15,6.81,-8.14;
18381,-1.15,6.81,-8.14;
18382,-1.15,6.81,-8.14;
18383,-1.15,6.81,-8.14;
18384,-1.15,6.81,-8.14;
18385,-1.15,6.81,-8.14;
18386,-1.15,6.81,-8.14;
18387,-1.15,6.81,-8.14;
18398,-1.14,6.81,-8.14;
18399,-1.14,6.81,-8.14;
18400,-1.14,6.81,-8.14;
18401,-1.14,6.81,-8.14;
18402,-1.14,6.81,-8.14;
18403,-1.14,6.81,-8.14;
18404,-1.14,6.81,-8.14;
18405,-1.14,6.81,-8.14;
18416,-1.14,6.81,-8.10;
18417,-1.14,6.81,-8.10;
18418,-1.14,6.81,-8.10;
18419,-1.14,6.81,-8.10;
18420,-1.14,6.81,-8.10;
18421,-1.14,6.81,-8.10;
18422,-1.14,6.81,-8.10;
18423,-1.14,6.81,-8.10;
18424,-1.14,6.81,-8.10;
18435,-1.14,6.77,-8.10;
18436,-1.14,6.77,-8.10;
18437,-1.14,6.77,-8.10;
18438,-1.14,6.77,-8.10;
18439,-1.14,6.77,-8.10;
18440,-1.14,6.77,-8.10;
18441,-1.14,6.77,-8.10;
18442,-1.14,6.77,-8.10;
18443,-1.14,6.77,-8.10;
18454,-1.14,6.77,-8.10;
18455,-1.14,6.77,-8.10;
18456,-1.14,6.77,-8.10;
18457,-1.14,6.77,-8.10;
18458,-1.14,6.77,-8.10;
18459,-1.14,6.77,-8.10;
18460,-1.14,6.77,-8.10;
18461,-1.14,6.77,-8.10;
18472,-1.14,6.77,-8.10;
18473,-1.14,6.77,-8.10;
18474,-1.14,6.77,-8.10;
18475,-1.14,6.77,-8.10;
18476,-1.14,6.77,-8.10;
18477,-1.14,6.77,-8.10;
18478,-1.14,6.77,-8.10;
18479,-1.14,6.77,-8.10;
18480,-1.14,6.77,-8.10;
18491,-1.14,6.77,-8.10;
18492,-1.14,6.77,-8.10;
18493,-1.14,6.77,-8.10;
18494,-1.14,6.77,-8.10;
18495,-1.14,6.77,-8.10;
18496,-1.14,6.77,-8.10;
18497,-1.14,6.77,-8.10;
18498,-1.14,6.77,-8.10;
18509,-1.14,6.77,-8.07;
18510,-1.14,6.77,-8.07;
18511,-1.14,6.77,-8.07;
18512,-1.14,6.77,-8.07;
18513,-1.14,6.77,-8.07;
18514,-1.14,6.77,-8.07;
18515,-1.14,6.77,-8.07;
18516,-1.14,6.77,-8.07;
18517,-1.14,6.77,-8.07;
18528,-1.14,6.73,-8.07;
18529,-1.14,6.73,-8.07;
