11165,-0.16,1.50,-0.46
11175,-0.16,1.50,-0.46
11185,-0.16,1.50,-0.46
11195,-0.16,1.50,-0.46
11205,-0.16,1.73,-0.46
11215,-0.16,1.73,-0.46
11225,-0.16,1.73,-0.46
11235,-0.16,1.73,-0.46
11245,-0.16,1.73,-0.53
11255,0.01,1.73,-0.53
11265,0.01,1.73,-0.53
11275,0.01,1.73,-0.53
11285,0.01,1.73,-0.53
11295,0.01,1.73,-0.53
11305,0.01,1.91,-0.53
11315,0.01,1.91,-0.53
11325,0.01,1.91,-0.53
11335,0.01,1.91,-0.53
11345,-0.01,1.91,-0.53
11355,-0.01,1.91,-0.53
11365,-0.01,1.91,-0.53
11375,-0.01,1.91,-0.53
11385,-0.01,1.91,-0.53
11395,-0.01,1.91,-0.53
11405,-0.01,2.10,-0.53
11415,-0.01,2.10,-0.53
11425,-0.01,2.10,-0.53
11435,-0.12,2.10,-0.53
11445,-0.12,2.10,-0.53
11455,-0.12,2.10,-0.53
11465,-0.12,2.10,-0.53
11475,-0.12,2.10,-0.53
11485,-0.12,2.10,-0.53
11495,-0.12,2.10,-0.53
11505,-0.12,2.16,-0.53
11515,-0.12,2.16,-0.53
11525,-0.11,2.16,-0.53
11535,-0.11,2.16,-0.62
11545,-0.11,2.16,-0.62
11555,-0.11,2.16,-0.62
11565,-0.11,2.16,-0.62
11575,-0.11,2.16,-0.62
11585,-0.11,2.16,-0.62
11595,-0.11,2.16,-0.62
11605,-0.11,2.19,-0.62
11615,-0.19,2.19,-0.62
11625,-0.19,2.19,-0.62
11635,-0.19,2.19,-0.71
11645,-0.19,2.19,-0.71
11655,-0.19,2.19,-0.71
11665,-0.19,2.19,-0.71
11675,-0.19,2.19,-0.71
11685,-0.19,2.19,-0.71
11695,-0.19,2.19,-0.71
11705,-0.19,2.23,-0.71
11715,-0.23,2.23,-0.71
11725,-0.23,2.23,-0.77
11735,-0.23,2.23,-0.77
11745,-0.23,2.23,-0.77
11755,-0.23,2.23,-0.77
11765,-0.23,2.23,-0.77
11775,-0.23,2.23,-0.77
11785,-0.23,2.23,-0.77
11795,-0.23,2.23,-0.77
11805,-0.26,2.23,-0.77
11815,-0.26,2.23,-0.77
11825,-0.26,2.23,-0.81
11835,-0.26,2.23,-0.81
11845,-0.26,2.23,-0.81
11855,-0.26,2.23,-0.81
11865,-0.26,2.23,-0.81
11875,-0.26,2.23,-0.81
11885,-0.26,2.23,-0.81
11895,-0.32,2.23,-0.81
11905,-0.32,2.23,-0.81
11915,-0.32,2.23,-0.81
11925,-0.32,2.23,-0.85
11935,-0.32,2.23,-0.85
11945,-0.32,2.23,-0.85
11955,-0.32,2.23,-0.85
11965,-0.32,2.23,-0.85
11975,-0.32,2.23,-0.85
11985,-0.37,2.23,-0.85
11995,-0.37,2.24,-0.85
12005,-0.37,2.24,-0.85
12015,-0.37,2.24,-0.88
12025,-0.37,2.24,-0.88
12035,-0.37,2.24,-0.88
